APN,SitusAddress
53-1624-16,1309 CARRISON ST BERKELEY 94702
53-1616-36,3009 ACTON ST BERKELEY 94702
53-1616-14,3040 DOHR ST BERKELEY 94702
53-1616-12,3034 DOHR ST BERKELEY 94702
53-1615-17,3050 STANTON ST BERKELEY 94702
53-1613-11,1513 PRINCE ST BERKELEY 94703
53-1612-24,1526 ASHBY AVE BERKELEY 94703
53-1611-30,1540 JULIA ST BERKELEY 94703
53-1611-23,1514 JULIA ST BERKELEY 94703
53-1610-29,1542 RUSSELL ST BERKELEY 94703
53-1609-33,1646 RUSSELL ST BERKELEY 94703
53-1609-16,1619 JULIA ST BERKELEY 94703
53-1609-19,1605 JULIA ST BERKELEY 94703
53-1609-18,1611 JULIA ST BERKELEY 94703
53-1603-28,2921 ELLIS ST BERKELEY 94703
53-1602-27-1,3023 ELLIS ST BERKELEY 94703
53-1601-15,3040 M L KING JR WAY BERKELEY 94703
53-1601-7,3010 M L KING JR WAY BERKELEY 94703
53-1599-29,2915 M L KING JR WAY BERKELEY 94703
53-1598-30,2909 OTIS ST BERKELEY 94703
53-1598-31,2905 OTIS ST BERKELEY 94703
53-1594-15,3045 TREMONT ST BERKELEY 94703
53-1591-6-3,2912 NEWBURY ST BERKELEY 94703
53-1588-6,2920 WHEELER ST BERKELEY 94705
53-1587-10,2143 EMERSON ST BERKELEY 94705
53-1586-8,2125 ESSEX ST BERKELEY 94705
531-214-17,5765 BUTANO PARK DR FREMONT 94538
531-11-1-2,4742 MOWRY AVE FREMONT 94538
531-11-3,4792 MOWRY AVE FREMONT 94538
54-1814-5,1835 BLAKE ST BERKELEY 94703
54-1813-26,1834 BLAKE ST BERKELEY 94703
54-1813-25,1824 BLAKE ST BERKELEY 94703
54-1813-23,1818 BLAKE ST BERKELEY 94703
54-1812-16,2611 GRANT ST BERKELEY 94703
54-1811-7,1813 DERBY ST BERKELEY 94703
54-1810-26,1724 CARLETON ST BERKELEY 94703
54-1810-21,2637 MCGEE AVE BERKELEY 94703
54-1809-5,2612 GRANT ST BERKELEY 94703
54-1809-19,2609 MCGEE AVE BERKELEY 94703
54-1809-20,1700 PARKER ST BERKELEY 94703
54-1809-28,1728 PARKER ST BERKELEY 94703
54-1807-12,1723 BLAKE ST BERKELEY 94703
54-1807-28,1722 DWIGHT WAY BERKELEY 94703
54-1805-9,1633 PARKER ST BERKELEY 94703
54-1805-27,1614 BLAKE ST BERKELEY 94703
54-1805-29,1624 BLAKE ST BERKELEY 94703
54-1804-17,1601 CARLETON ST BERKELEY 94703
54-1801-20,1512 PARKER ST BERKELEY 94703
54-1800-11,1527 PARKER ST BERKELEY 94703
54-1800-19,1500 BLAKE ST BERKELEY 94703
54-1796-9,1481 BLAKE ST BERKELEY 94702
54-1795-28,1438 BLAKE ST BERKELEY 94702
54-1795-26,1432 BLAKE ST BERKELEY 94702
54-1794-16-1,1410 PARKER ST BERKELEY 94702
54-1794-1,2600 SACRAMENTO ST BERKELEY 94702
54-1792-18,1303 DERBY ST BERKELEY 94702
54-1792-25,1312 CARLETON ST BERKELEY 94702
54-1792-26,1316 CARLETON ST BERKELEY 94702
54-1791-32,1338 PARKER ST BERKELEY 94702
54-1791-31,1334 PARKER ST BERKELEY 94702
54-1791-6,1343 CARLETON ST BERKELEY 94702
54-1791-16,1309 CARLETON ST BERKELEY 94702
54-1790-2,1345 PARKER ST BERKELEY 94702
54-1790-8,1321 PARKER ST BERKELEY 94702
54-1790-22,1326 BLAKE ST BERKELEY 94702
54-1789-13,1201 PARKER ST BERKELEY 94702
54-1788-8,1217 CARLETON ST BERKELEY 94702
54-1787-17,1208 CARLETON ST BERKELEY 94702
54-1787-20,1216 CARLETON ST BERKELEY 94702
54-1785-10,1115 CARLETON ST BERKELEY 94702
54-1785-1,2604 MATHEWS ST BERKELEY 94702
54-1785-23,1122 PARKER ST BERKELEY 94702
54-1782-5,1233 BLAKE ST BERKELEY 94702
54-1782-23,1214 DWIGHT WAY BERKELEY 94702
54-1782-25,1220 DWIGHT WAY BERKELEY 94702
54-1743-15,1121 WARD ST BERKELEY 94702
54-1743-3,1114 DERBY ST BERKELEY 94702
54-1743-17,1115 WARD ST BERKELEY 94702
54-1743-4,1122 DERBY ST BERKELEY 94702
54-1742-11,2720 WALLACE ST BERKELEY 94702
54-1742-16,2734 WALLACE ST BERKELEY 94702
54-1742-57,2765 WALLACE ST BERKELEY 94702
54-1741-12,2748 ACTON ST BERKELEY 94702
54-1741-14,2760 ACTON ST BERKELEY 94702
54-1741-13,2756 ACTON ST BERKELEY 94702
54-1740-6,1222 DERBY ST BERKELEY 94702
54-1739-21,2707 MABEL ST BERKELEY 94702
54-1739-4,1345 WARD ST BERKELEY 94702
54-1739-30,1326 DERBY ST BERKELEY 94702
54-1733-16,1515 STUART ST BERKELEY 94703
54-1733-26,1518 WARD ST BERKELEY 94703
54-1733-11,1529 STUART ST BERKELEY 94703
54-1726-5-1,2742 M L KING JR WAY BERKELEY 94703
54-1725-30,1934 WARD ST BERKELEY 94703
54-1720-12,2131 STUART ST BERKELEY 94705
54-1718-7,2241 WARD ST BERKELEY 94705
54-1718-10,2229 WARD ST BERKELEY 94705
54-1717-27,2232 WARD ST BERKELEY 94705
54-1716-11,2333 STUART ST BERKELEY 94705
54-1715-31,2340 DERBY ST BERKELEY 94705
54-1715-22-1,2308 DERBY ST BERKELEY 94705
54-1710-6,2708 BENVENUE AVE BERKELEY 94705
54-1709-14,2742 COLLEGE AVE BERKELEY 94705
54-1709-16,2643 STUART ST BERKELEY 94705
54-1709-27,2709 BENVENUE AVE BERKELEY 94705
54-1705-2,2849 GARBER ST BERKELEY 94705
54-1704-26,2838 DERBY ST BERKELEY 94705
543-466-13,3572 BEARD RD FREMONT 94555
543-426-71,5082 ANAHEIM ST UNION CITY 94587
543-418-136,4455 MACBETH CIR FREMONT 94555
543-412-38-2,33231 ALVARADO BLVD FREMONT 94555
543-328-135-2,3425 DECOTO RD FREMONT 94555
543-256-1,4092 DECOTO RD FREMONT 94555
55-1913-45,2426 CALIFORNIA ST BERKELEY 94703
55-1913-60,2427 SPAULDING AVE BERKELEY 94703
55-1913-10,2316 CALIFORNIA ST BERKELEY 94703
55-1911-13,2430 JEFFERSON AVE BERKELEY 94703
55-1911-11,2424 JEFFERSON AVE BERKELEY 94703
55-1910-21,1633 DWIGHT WAY BERKELEY 94703
55-1910-20,1635 DWIGHT WAY BERKELEY 94703
55-1909-16,2338 MCGEE AVE BERKELEY 94703
55-1909-28,2325 JEFFERSON AVE BERKELEY 94703
55-1909-25,2339 JEFFERSON AVE BERKELEY 94703
55-1908-10,2322 ROOSEVELT AVE BERKELEY 94703
55-1907-28,2417 MCGEE AVE BERKELEY 94703
55-1907-6,2410 ROOSEVELT AVE BERKELEY 94703
55-1907-4,2402 ROOSEVELT AVE BERKELEY 94703
55-1906-26,2433 ROOSEVELT AVE BERKELEY 94703
55-1906-29,2423 ROOSEVELT AVE BERKELEY 94703
55-1905-33,2311 ROOSEVELT AVE BERKELEY 94703
55-1902-23-2,2433 MCKINLEY AVE BERKELEY 94703
55-1901-6,2336 M L KING JR WAY BERKELEY 94704
55-1894-6,2017 DURANT AVE BERKELEY 94704
55-1892-3,2332 FULTON ST BERKELEY 94704
55-1888-19,2205 HASTE ST BERKELEY 94704
55-1869-16,2718 DURANT AVE BERKELEY 94704
55-1862-7,11 MOSSWOOD RD BERKELEY 94704
55-1862-9,1 ORCHARD LN BERKELEY 94704
55-1862-36,65 ARDEN RD BERKELEY 94704
55-1859-28-1,363 PANORAMIC WAY BERKELEY 94704
55-1859-17,8 PANORAMIC PL BERKELEY 94704
55-1859-4,324 PANORAMIC WAY BERKELEY 94704
55-1856-8,2444 HILLSIDE AVE BERKELEY 94704
55-1856-6,2434 HILLSIDE AVE BERKELEY 94704
55-1853-21,94 PANORAMIC WAY BERKELEY 94704
55-1852-17,2637 PIEDMONT AVE BERKELEY 94704
55-1851-17,2545 PIEDMONT AVE BERKELEY 94704
55-1849-4,2738 PARKER ST BERKELEY 94704
55-1849-21,2635 ETNA ST BERKELEY 94704
55-1849-14,2636 PIEDMONT AVE BERKELEY 94704
55-1849-27,2615 ETNA ST BERKELEY 94704
55-1848-10,2632 ETNA ST BERKELEY 94704
55-1848-5,2614 ETNA ST BERKELEY 94704
55-1848-7,2618 ETNA ST BERKELEY 94704
55-1847-12,2532 ETNA ST BERKELEY 94704
55-1847-14,2538 ETNA ST BERKELEY 94704
55-1847-9,2518 ETNA ST BERKELEY 94704
55-1847-24,2531 COLLEGE AVE BERKELEY 94704
55-1846-26,2531 BENVENUE AVE BERKELEY 94704
55-1846-21,2645 PARKER ST BERKELEY 94704
55-1844-12,2632 BENVENUE AVE BERKELEY 94704
55-1844-6,2610 BENVENUE AVE BERKELEY 94704
55-1841-23,2633 REGENT ST BERKELEY 94704
55-1838-8,2411 BLAKE ST BERKELEY 94704
55-1838-7,2415 BLAKE ST BERKELEY 94704
55-1837-25,2406 BLAKE ST BERKELEY 94704
55-1836-13,2413 CARLETON ST BERKELEY 94704
55-1835-2,2410 CARLETON ST BERKELEY 94704
55-1833-15,2619 ELLSWORTH ST BERKELEY 94704
55-1833-10,2329 CARLETON ST BERKELEY 94704
55-1831-29,2338 DWIGHT WAY BERKELEY 94704
55-1830-13,2211 BLAKE ST BERKELEY 94704
55-1829-22,2222 BLAKE ST BERKELEY 94704
55-1829-23-1,2224 BLAKE ST BERKELEY 94704
55-1829-8-1,2225 PARKER ST BERKELEY 94704
55-1825-3,2606 FULTON ST BERKELEY 94704
55-1824-1,2198 BLAKE ST BERKELEY 94704
55-1821-22,2020 BLAKE ST BERKELEY 94704
55-1820-17,2008 PARKER ST BERKELEY 94704
55-1820-22,2024 PARKER ST BERKELEY 94704
55-1817-26,1920 PARKER ST BERKELEY 94704
55-1816-11,1923 PARKER ST BERKELEY 94704
55-1816-8,1929 PARKER ST BERKELEY 94704
56-2012-6-1,1746 ADDISON ST BERKELEY 94703
56-2012-26,2125 ROOSEVELT AVE BERKELEY 94703
56-2011-4,2016 GRANT ST BERKELEY 94703
56-2010-29,2111 MCGEE AVE BERKELEY 94703
56-2010-3,1710 ADDISON ST BERKELEY 94703
56-2009-20,1711 BANCROFT WAY BERKELEY 94703
56-2008-25,2237 JEFFERSON AVE BERKELEY 94703
56-2007-35,2209 CALIFORNIA ST BERKELEY 94703
56-2007-17,2228 JEFFERSON AVE BERKELEY 94703
56-2007-10,2210 JEFFERSON AVE BERKELEY 94703
56-2004-10,1629 ADDISON ST BERKELEY 94703
56-2003-12,1519 ADDISON ST BERKELEY 94703
56-2002-10,2112 CALIFORNIA ST BERKELEY 94703
56-2002-16,2142 CALIFORNIA ST BERKELEY 94703
56-2002-12,2122 CALIFORNIA ST BERKELEY 94703
56-2001-5,1588 ALLSTON WAY BERKELEY 94703
56-2000-4-2,2106 SPAULDING AVE BERKELEY 94703
56-1998-45,2223 ACTON ST BERKELEY 94702
56-1998-25,1431 BANCROFT WAY BERKELEY 94702
56-1997-15,2110 SACRAMENTO ST BERKELEY 94702
56-1997-10,1434 ADDISON ST BERKELEY 94702
56-1997-39,1411 ALLSTON WAY BERKELEY 94702
56-1995-8,1351 ADDISON ST BERKELEY 94702
56-1994-16,2124 ACTON ST BERKELEY 94702
56-1989-16,1239 ALLSTON WAY BERKELEY 94702
56-1989-3,1234 ADDISON ST BERKELEY 94702
56-1988-28,2221 BROWNING ST BERKELEY 94702
56-1988-29,2215 BROWNING ST BERKELEY 94702
56-1987-32,2219 CURTIS ST BERKELEY 94702
56-1987-2,1206 ALLSTON WAY BERKELEY 94702
56-1985-23,2131 BYRON ST BERKELEY 94702
56-1985-22,2133 BYRON ST BERKELEY 94702
56-1985-26,2123 BYRON ST BERKELEY 94702
56-1985-28,2113 BYRON ST BERKELEY 94702
56-1985-3,1142 ADDISON ST BERKELEY 94702
56-1985-16,1141 ALLSTON WAY BERKELEY 94702
56-1985-24,2129 BYRON ST BERKELEY 94702
56-1984-6,2206 CURTIS ST BERKELEY 94702
56-1983-15-2,2214 BYRON ST BERKELEY 94702
56-1982-8,2108 BYRON ST BERKELEY 94702
56-1982-14,1113 COWPER ST BERKELEY 94702
56-1982-6,1120 ADDISON ST BERKELEY 94702
56-1982-5,1114 ADDISON ST BERKELEY 94702
56-1981-9,1267 ADDISON ST BERKELEY 94702
56-1978-16,1021 ADDISON ST BERKELEY 94710
56-1976-1,1030 ALLSTON WAY BERKELEY 94710
56-1975-3,1012 ALLSTON WAY BERKELEY 94710
56-1973-16,2025 9TH ST BERKELEY 94710
56-1972-8,2016 9TH ST BERKELEY 94710
56-1970-10,941 BANCROFT WAY BERKELEY 94710
56-1970-5,2226 9TH ST BERKELEY 94710
56-1970-20,2217 8TH ST BERKELEY 94710
56-1970-2,2216 NINTH ST BERKELEY 94710
56-1968-4,916 ADDISON ST BERKELEY 94710
56-1968-17,2113 7TH ST BERKELEY 94710
56-1964-21,2221 6TH ST BERKELEY 94710
56-1963-4,812 ALLSTON WAY BERKELEY 94710
56-1962-21,2123 5TH ST BERKELEY 94710
56-1961-12,2036 6TH ST BERKELEY 94710
56-1943-8-1,2412 6TH ST BERKELEY 94710
56-1941-20,2323 6TH ST BERKELEY 94710
56-1940-9-1,2414 7TH ST BERKELEY 94710
56-1939-25,2439 7TH ST BERKELEY 94710
56-1939-26,2435 7TH ST BERKELEY 94710
56-1938-12,2326 8TH ST BERKELEY 94710
56-1937-6,2310 9TH ST BERKELEY 94710
56-1937-15,947 CHANNING WAY BERKELEY 94710
56-1937-24,2321 8TH ST BERKELEY 94710
56-1937-25,2317 8TH ST BERKELEY 94710
56-1937-3,938 BANCROFT WAY BERKELEY 94710
56-1936-17-1,2440 9TH ST BERKELEY 94710
56-1936-29,2417 8TH ST BERKELEY 94710
56-1935-26-3,2429 9TH ST BERKELEY 94710
56-1935-8,2412 10TH ST BERKELEY 94710
56-1934-18,1015 CHANNING WAY BERKELEY 94710
56-1934-12-1,2326 10TH ST BERKELEY 94710
56-1934-15,2332 10TH ST BERKELEY 94710
56-1934-11-2,2316 10TH ST BERKELEY 94710
56-1934-7,2308 10TH ST BERKELEY 94710
56-1933-3,1032 BANCROFT WAY BERKELEY 94710
56-1933-4,1036 BANCROFT WAY BERKELEY 94710
56-1932-17,2427 10TH ST BERKELEY 94710
56-1931-17,2434 BONAR ST BERKELEY 94702
56-1931-27-1,2433 BROWNING ST BERKELEY 94702
56-1931-8,2410 BONAR ST BERKELEY 94702
56-1929-22,2435 BYRON ST BERKELEY 94702
56-1927-21,1112 CHAUCER ST BERKELEY 94702
56-1926-11,1121 CHAUCER ST BERKELEY 94702
56-1925-8,2314 BROWNING ST BERKELEY 94702
56-1925-24,2333 CURTIS ST BERKELEY 94702
56-1925-26,2327 CURTIS ST BERKELEY 94702
56-1924-14,2330 BONAR ST BERKELEY 94702
56-1924-27,2337 BROWNING ST BERKELEY 94702
56-1924-28,2333 BROWNING ST BERKELEY 94702
56-1924-22-1,1231 CHANNING WAY BERKELEY 94702
56-1924-20-1,1235 CHANNING WAY BERKELEY 94702
56-1924-8,2308 BONAR ST BERKELEY 94702
56-1923-9,2320 VALLEY ST BERKELEY 94702
56-1922-20-1,2331 BONAR ST BERKELEY 94702
56-1921-1-1,1330 CHANNING WAY BERKELEY 94702
56-1918-26,2415 VALLEY ST BERKELEY 94702
56-1918-7,2420 ACTON ST BERKELEY 94702
56-1918-1-1,2403 VALLEY ST BERKELEY 94702
56-1916-12,2322 EDWARDS ST BERKELEY 94702
56-1916-3,1418 BANCROFT WAY BERKELEY 94702
56-1916-34,2311 ACTON ST BERKELEY 94702
56-1915-9,2312 SACRAMENTO ST BERKELEY 94702
56-1915-1,1450 BANCROFT WAY BERKELEY 94702
56-1915-33,2311 EDWARDS ST BERKELEY 94702
57-2116-15,1645 4TH ST BERKELEY 94710
57-2095-4,840 DELAWARE ST BERKELEY 94710
57-2094-14,915 HEARST AVE BERKELEY 94710
57-2094-10,1820 8TH ST BERKELEY 94710
57-2091-19,1813 8TH ST BERKELEY 94710
57-2091-8,1814 9TH ST BERKELEY 94710
57-2086-34,1122 DELAWARE ST BERKELEY 94702
57-2086-38,1142 DELAWARE ST BERKELEY 94702
57-2086-39,1144 DELAWARE ST BERKELEY 94702
57-2083-2,1238 HEARST AVE BERKELEY 94702
57-2083-13,1918 CHESTNUT ST BERKELEY 94702
57-2082-4-8,1216 DELAWARE ST BERKELEY 94702
57-2082-24-1,1811 CURTIS ST BERKELEY 94702
57-2080-2,1244 DELAWARE ST BERKELEY 94702
57-2080-11,1285 HEARST AVE BERKELEY 94702
57-2080-14,1275 HEARST AVE BERKELEY 94702
57-2079-4,1312 DELAWARE ST BERKELEY 94702
57-2078-11,1816 ACTON ST BERKELEY 94702
57-2075-3,1912 SACRAMENTO ST BERKELEY 94702
57-2075-26,1424 HEARST AVE BERKELEY 94702
57-2074-22,1344 HEARST AVE BERKELEY 94702
57-2074-15,1339 BERKELEY WAY BERKELEY 94702
57-2073-9-2,1316 BERKELEY WAY BERKELEY 94702
57-2072-11,1410 BERKELEY WAY BERKELEY 94702
57-2070-24,1636 BERKELEY WAY BERKELEY 94703
57-2068-10,1527 BERKELEY WAY BERKELEY 94703
57-2066-29,1632 DELAWARE ST BERKELEY 94703
57-2066-30,1634 DELAWARE ST BERKELEY 94703
57-2065-18,1805 MCGEE AVE BERKELEY 94703
57-2065-29,1738 DELAWARE ST BERKELEY 94703
57-2063-13,1817 BERKELEY WAY BERKELEY 94703
57-2063-7,1839 BERKELEY WAY BERKELEY 94703
57-2062-8,1729 BERKELEY WAY BERKELEY 94703
57-2062-22,1710 HEARST AVE BERKELEY 94703
57-2062-24,1716 HEARST AVE BERKELEY 94703
57-2061-23,1732 BERKELEY WAY BERKELEY 94703
57-2061-21,1726 BERKELEY WAY BERKELEY 94703
57-2060-13,1820 BERKELEY WAY BERKELEY 94703
57-2060-16,1830 BERKELEY WAY BERKELEY 94703
57-2051-24,1911 MILVIA ST BERKELEY 94704
57-2050-12-2,2019 HEARST AVE BERKELEY 94709
57-2018-31,2203 MCKINLEY AVE BERKELEY 94703
57-2018-23,2231 MCKINLEY AVE BERKELEY 94703
57-2015-16,1823 ALLSTON WAY BERKELEY 94703
57-2014-7,2212 MCKINLEY AVE BERKELEY 94703
57-2013-13,2230 GRANT ST BERKELEY 94703
58-2243-3-1,2683 BUENA VISTA WAY BERKELEY 94708
58-2242-53-3,1509 LA LOMA AVE BERKELEY 94708
58-2242-54-1,2718 BUENA VISTA WAY BERKELEY 94708
58-2232-11,75 PARNASSUS RD BERKELEY 94708
58-2207-13,1715 LA LOMA AVE BERKELEY 94709
58-2207-5-1,1724 LA VEREDA RD BERKELEY 94709
58-2195-4,2481 HILGARD AVE BERKELEY 94709
58-2186-12,1615 ARCH ST BERKELEY 94709
58-2178-8,1618 WALNUT ST BERKELEY 94709
58-2176-24,2022 FRANCISCO ST BERKELEY 94709
58-2173-24,2016 CEDAR ST BERKELEY 94709
58-2173-28,2032 CEDAR ST BERKELEY 94709
58-2172-23,1621 BONITA AVE BERKELEY 94709
58-2172-16,1935 VIRGINIA ST BERKELEY 94709
58-2172-28,1605 BONITA AVE BERKELEY 94709
58-2172-20,1633 BONITA AVE BERKELEY 94709
58-2171-21,1905 VIRGINIA ST BERKELEY 94709
58-2171-15,1632 BONITA AVE BERKELEY 94709
58-2169-29,1922 FRANCISCO ST BERKELEY 94709
58-2169-32,1936 FRANCISCO ST BERKELEY 94709
58-2169-33,1940 FRANCISCO ST BERKELEY 94709
58-2168-15,1811 DELAWARE ST BERKELEY 94703
58-2168-2,1730 M L KING JR WAY BERKELEY 94709
58-2168-16,1809 DELAWARE ST BERKELEY 94703
58-2159-24,1700 FRANCISCO ST BERKELEY 94703
58-2159-13,1731 DELAWARE ST BERKELEY 94703
58-2158-28,1612 FRANCISCO ST BERKELEY 94703
58-2157-24,1616 VIRGINIA ST BERKELEY 94703
58-2157-17,1709 CALIFORNIA ST BERKELEY 94703
58-2156-32,1676 LINCOLN ST BERKELEY 94703
58-2155-10,1625 LINCOLN ST BERKELEY 94703
58-2155-8,1631 LINCOLN ST BERKELEY 94703
58-2153-21,1510 LINCOLN ST BERKELEY 94703
58-2153-17,1501 VIRGINIA ST BERKELEY 94703
58-2151-8,1704 EOLA ST BERKELEY 94703
58-2150-23,1508 FRANCISCO ST BERKELEY 94703
58-2150-29,1532 FRANCISCO ST BERKELEY 94703
58-2144-26,1627 FRANKLIN ST BERKELEY 94702
58-2141-13,1305 DELAWARE ST BERKELEY 94702
58-2141-14,1301 DELAWARE ST BERKELEY 94702
58-2141-9,1349 DELAWARE ST BERKELEY 94702
58-2137-4,1326 LINCOLN ST BERKELEY 94702
58-2136-18,1247 FRANCISCO ST BERKELEY 94702
58-2136-1,1703 CHESTNUT ST BERKELEY 94702
58-2134-22,1201 DELAWARE ST BERKELEY 94702
58-2133-5,1260 VIRGINIA ST BERKELEY 94702
58-2133-2,1208 VIRGINIA ST BERKELEY 94702
58-2130-21,1740 CURTIS ST BERKELEY 94702
58-2130-35,1113 DELAWARE ST BERKELEY 94702
58-2130-29-2,1135 DELAWARE ST BERKELEY 94702
58-2128-21,1635 10TH ST BERKELEY 94710
58-2128-27-1,1611 10TH ST BERKELEY 94710
58-2128-18,1647 10TH ST BERKELEY 94710
58-2127-28,1709 10TH ST BERKELEY 94710
58-2126-5,1700 10TH ST BERKELEY 94710
58-2126-12,1728 10TH ST BERKELEY 94710
58-2126-8,1716 10TH ST BERKELEY 94710
58-2125-3,1008 CEDAR ST BERKELEY 94710
58-2125-35,1611 9TH ST BERKELEY 94710
58-2125-8,1606 10TH ST BERKELEY 94710
58-2125-17,1642 10TH ST BERKELEY 94710
58-2123-24,1719 8TH ST BERKELEY 94710
58-2121-5,916 CEDAR ST BERKELEY 94710
58-2121-6,1600 8TH ST BERKELEY 94710
58-2121-29,1613 7TH ST BERKELEY 94710
58-2121-27,1621 7TH ST BERKELEY 94710
59-2338-5-1,1406 5TH ST BERKELEY 94710
59-2334-15,1425 8TH ST BERKELEY 94710
59-2334-6,1402 9TH ST BERKELEY 94710
59-2334-11,939 PAGE ST BERKELEY 94710
59-2332-22,1423 10TH ST BERKELEY 94710
59-2326-9,1458 6TH ST BERKELEY 94710
59-2316-8,1520 5TH ST BERKELEY 94710
59-2316-12-1,741 CEDAR ST BERKELEY 94710
59-2310-7,1031 CEDAR ST BERKELEY 94710
59-2310-4,1039 CEDAR ST BERKELEY 94710
59-2292-2-1,1246 ROSE ST BERKELEY 94702
59-2292-25-1,1622 CHESTNUT ST BERKELEY 94702
59-2292-8,1247 CEDAR ST BERKELEY 94702
59-2291-4,1226 ROSE ST BERKELEY 94702
59-2291-2-1,1222 ROSE ST BERKELEY 94702
59-2288-17,1616 STANNAGE AVE BERKELEY 94702
59-2287-6,1610 KAINS AVE BERKELEY 94702
59-2285-4,1514 ROSE ST BERKELEY 94703
59-2282-27,1411 CYPRESS ST BERKELEY 94703
59-2282-24,1417 CYPRESS ST BERKELEY 94703
59-2277-11,1508 EDITH ST BERKELEY 94703
59-2276-12-1,1538 EDITH ST BERKELEY 94703
59-2273-2,1808 ROSE ST BERKELEY 94703
59-2272-27,1519 GRANT ST BERKELEY 94703
59-2272-2,1500 JOSEPHINE ST BERKELEY 94703
59-2270-29-1,1417 JOSEPHINE ST BERKELEY 94703
59-2270-31,1415 JOSEPHINE ST BERKELEY 94703
59-2268-31,1509 M L KING JR WAY BERKELEY 94709
59-2268-24,1537 M L KING JR WAY BERKELEY 94709
59-2267-29,1521 BONITA AVE BERKELEY 94709
59-2265-22,1427 MILVIA ST BERKELEY 94709
59-2264-30,1517 MILVIA ST BERKELEY 94709
59-2264-28,1523 MILVIA ST BERKELEY 94709
59-2260-10,1532 WALNUT ST BERKELEY 94709
59-2256-9,1520 SPRUCE ST BERKELEY 94709
59-2253-7-2,2326 ROSE ST BERKELEY 94708
59-2251-23,1565 SCENIC AVE BERKELEY 94708
59-2250-36,2 VINE LN BERKELEY 94708
59-2250-20,1574 EUCLID AVE BERKELEY 94708
59-2249-43,1355 SCENIC AVE BERKELEY 94708
59-2249-25,1424 HAWTHORNE TER BERKELEY 94708
6-9-30,1625 13TH ST OAKLAND 94607
6-21-7,1717 9TH ST OAKLAND 94607
6-21-13,875 WILLOW ST OAKLAND 94607
6-11-16,1664 13TH ST OAKLAND 94607
60-2479-36,1359 GLENDALE AVE BERKELEY 94708
60-2478-9-1,100 DEL MAR AVE BERKELEY 94708
60-2475-17-1,1404 GLENDALE AVE BERKELEY 94708
60-2473-27,60 TAMALPAIS RD BERKELEY 94708
60-2473-30-1,72 TAMALPAIS RD BERKELEY 94708
60-2473-26-1,54 TAMALPAIS RD BERKELEY 94708
60-2468-7-3,60 CODORNICES RD BERKELEY 94708
60-2466-79,1330 OXFORD ST BERKELEY 94709
60-2466-11,1224 OXFORD ST BERKELEY 94709
60-2466-62,1327 OXFORD ST BERKELEY 94709
60-2466-38,1229 OXFORD ST BERKELEY 94709
60-2465-28,1321 ARCH ST BERKELEY 94708
60-2465-26,1329 ARCH ST BERKELEY 94708
60-2464-1,1226 GLEN AVE BERKELEY 94708
60-2455-10,1218 SHATTUCK AVE BERKELEY 94709
60-2453-15,1325 MILVIA ST BERKELEY 94709
60-2451-6,1306 MILVIA ST BERKELEY 94709
60-2451-13,1330 MILVIA ST BERKELEY 94709
60-2451-27,1327 BONITA AVE BERKELEY 94709
60-2451-30,1321 BONITA AVE BERKELEY 94709
60-2451-18,1943 ROSE ST BERKELEY 94709
60-2450-20,1933 BERRYMAN ST BERKELEY 94709
60-2450-25-1,1225 BONITA AVE BERKELEY 94709
60-2450-25-2,1221 BONITA AVE BERKELEY 94709
60-2450-6,1208 MILVIA ST BERKELEY 94709
60-2450-26,1211 BONITA AVE BERKELEY 94709
60-2449-5,1920 YOLO AVE BERKELEY 94707
60-2449-28,1226 BONITA AVE BERKELEY 94709
60-2449-9,1224 BONITA AVE BERKELEY 94709
60-2447-18,1837 ROSE ST BERKELEY 94703
60-2445-33,1735 ROSE ST BERKELEY 94703
60-2445-20,1330 JOSEPHINE ST BERKELEY 94703
60-2445-36,1351 CARLOTTA AVE BERKELEY 94703
60-2445-19,1328 JOSEPHINE ST BERKELEY 94703
60-2445-11,1242 JOSEPHINE ST BERKELEY 94703
60-2438-16,1338 CARLOTTA AVE BERKELEY 94703
60-2437-18,1735 HOPKINS ST BERKELEY 94707
60-2437-23,1721 HOPKINS ST BERKELEY 94707
60-2434-8,1511 ADA ST BERKELEY 94703
60-2434-3,1529 ADA ST BERKELEY 94703
60-2428-8,1338 ALBINA AVE BERKELEY 94706
60-2427-10,1354 ACTON ST BERKELEY 94706
60-2427-15,1380 ACTON ST BERKELEY 94706
60-2423-36,1430 ACTON ST BERKELEY 94702
60-2417-47,1269 HOPKINS ST BERKELEY 94702
60-2417-25,1306 PERALTA AVE BERKELEY 94702
60-2417-62,1361 NORTHSIDE AVE BERKELEY 94702
60-2417-37-1,1340 PERALTA AVE BERKELEY 94702
60-2416-29,1211 PERALTA AVE BERKELEY 94706
60-2416-7,1218 ORDWAY ST BERKELEY 94706
60-2415-21,1335 GILMAN ST BERKELEY 94706
60-2414-17,1395 NEILSON ST BERKELEY 94702
60-2414-20,1417 NEILSON ST BERKELEY 94702
60-2411-2-1,1200 CURTIS ST BERKELEY 94706
60-2409-8,1218 EVELYN AVE BERKELEY 94706
60-2409-3,1204 EVELYN AVE BERKELEY 94706
60-2409-9-2,1222 EVELYN AVE BERKELEY 94706
60-2409-11,1238 EVELYN AVE BERKELEY 94706
60-2409-56,1211 EVELYN AVE BERKELEY 94706
60-2409-30,1201 EVELYN AVE BERKELEY 94706
