APN,SitusAddress
26-740-33,2020 MITCHELL ST OAKLAND 94601
26-740-26,2040 MITCHELL ST OAKLAND 94601
26-737-13,1940 25TH AVE OAKLAND 94601
26-737-12,1930 25TH AVE OAKLAND 94601
27-896-16,2311 HUMBOLDT AVE OAKLAND 94601
27-895-10,2337 BARTLETT ST OAKLAND 94601
27-894-15,2430 HUMBOLDT AVE OAKLAND 94601
27-893-7,2533 BARTLETT ST OAKLAND 94601
27-893-16,2520 HUMBOLDT AVE OAKLAND 94601
27-893-5,2545 BARTLETT ST OAKLAND 94601
27-893-20,2544 HUMBOLDT AVE OAKLAND 94601
27-890-16,2909 35TH AVE OAKLAND 94619
27-890-1,3056 BARTLETT ST OAKLAND 94602
27-887-15,3460 LYNDE ST OAKLAND 94601
27-887-1,3451 DEERING ST OAKLAND 94601
27-883-7,1929 35TH AVE OAKLAND 94601
27-883-6,1935 35TH AVE OAKLAND 94601
27-882-9-5,2018 34TH AVE OAKLAND 94601
27-881-27-4,2221 34TH AVE OAKLAND 94601
27-881-36,2111 34TH AVE OAKLAND 94601
27-881-34-1,2127 34TH AVE OAKLAND 94601
27-881-26,2237 34TH AVE OAKLAND 94601
27-881-23,3323 GALINDO ST OAKLAND 94601
27-881-35-8,2119 34TH AVE OAKLAND 94601
27-881-39,2300 COOLIDGE AVE OAKLAND 94601
27-879-7,3439 SALISBURY ST OAKLAND 94601
27-879-19-1,3327 ORCHID ST OAKLAND 94601
27-878-7,2441 34TH AVE OAKLAND 94601
27-878-19-2,2464 COOLIDGE AVE OAKLAND 94601
27-877-12,3438 SALISBURY ST OAKLAND 94601
27-876-14,3456 PAXTON AVE OAKLAND 94601
27-876-6,2251 35TH AVE OAKLAND 94601
27-876-28-2,3491 DAVIS ST OAKLAND 94601
27-876-1,3497 DAVIS ST OAKLAND 94601
27-874-9,3437 HENRIETTA ST OAKLAND 94601
27-873-12,2688 COOLIDGE AVE OAKLAND 94601
27-872-6-6, LYNDE ST OAKLAND 94608
27-872-6-4,3225 LYNDE ST OAKLAND 94601
27-872-5-6,2722 COOLIDGE AVE OAKLAND 94601
27-870-42-1,3203 BONA ST OAKLAND 94601
27-870-73-1,3335 DEERING ST OAKLAND 94601
27-870-57,3322 DEERING ST OAKLAND 94601
27-870-105,3327 DEERING ST OAKLAND 94601
27-869-9,3159 NICOL AVE OAKLAND 94602
27-869-20,3024 COOLIDGE AVE OAKLAND 94602
27-869-51,3309 NICOL AVE OAKLAND 94602
27-869-52,3315 NICOL AVE OAKLAND 94602
27-869-1,3030 COOLIDGE AVE OAKLAND 94602
27-869-19,3018 COOLIDGE AVE OAKLAND 94602
27-867-1,3281 SCHOOL ST OAKLAND 94602
27-867-10-1,3050 BERLIN WAY OAKLAND 94602
27-867-9,3323 SCHOOL ST OAKLAND 94602
27-865-16,3055 BERLIN WAY OAKLAND 94602
27-865-7,3139 BERLIN WAY OAKLAND 94602
27-865-1,3255 SCHOOL ST OAKLAND 94602
27-865-18-1,3039 BERLIN WAY OAKLAND 94602
27-865-17,3047 BERLIN WAY OAKLAND 94602
27-865-31-2,3144 MAPLE AVE OAKLAND 94602
27-865-6,3147 BERLIN WAY OAKLAND 94602
27-865-20,3042 MAPLE AVE OAKLAND 94602
27-865-31-3,3138 MAPLE AVE OAKLAND 94602
27-865-31-4,3132 MAPLE AVE OAKLAND 94602
27-863-24,3082 CURRAN AVE OAKLAND 94602
27-863-23,3078 CURRAN AVE OAKLAND 94602
27-863-26,3126 CURRAN AVE OAKLAND 94602
27-863-31-2,3123 WARD LN OAKLAND 94602
27-863-25,3120 CURRAN AVE OAKLAND 94602
27-863-22,3064 CURRAN AVE OAKLAND 94602
27-861-39,3106 COOLIDGE AVE OAKLAND 94602
27-861-41-1,3122 COOLIDGE AVE OAKLAND 94602
27-861-31,3144 NICOL AVE OAKLAND 94602
27-860-19,3006 FRUITVALE AVE OAKLAND 94602
27-859-14-3,3049 CAPP ST OAKLAND 94602
27-857-18,3028 CAPP ST OAKLAND 94602
27-857-5,3161 CUTHBERT AVE OAKLAND 94602
27-855-25,2911 NICOL AVE OAKLAND 94602
27-854-34,2876 BROOKDALE AVE OAKLAND 94602
27-854-13,2917 CAPP ST OAKLAND 94602
27-854-14,2911 CAPP ST OAKLAND 94602
27-853-52,2845 BROOKDALE AVE OAKLAND 94602
27-853-18,3036 BONA ST OAKLAND 94601
27-852-25,3015 BONA ST OAKLAND 94601
27-852-3,3028 E 29TH ST OAKLAND 94601
27-852-4,3024 E 29TH ST OAKLAND 94601
27-851-14-1,2774 FRUITVALE AVE OAKLAND 94601
27-851-7,3050 LYNDE ST OAKLAND 94601
27-850-6,2845 ATWELL AVE OAKLAND 94601
27-849-11,2803 COOLIDGE AVE OAKLAND 94601
27-846-44,3145 LYNDE ST OAKLAND 94601
27-846-49,2717 COOLIDGE AVE OAKLAND 94601
27-845-4-1,2630 PRENTISS PL OAKLAND 94601
27-844-9-2,2605 PRENTISS PL OAKLAND 94601
27-843-13,3277 PRENTISS ST OAKLAND 94601
27-841-22,3247 LOGAN ST OAKLAND 94601
27-841-17,3225 LOGAN ST OAKLAND 94601
27-839-30-2,3247 GALINDO ST OAKLAND 94601
27-839-28,3239 GALINDO ST OAKLAND 94601
27-839-30-3,3257 GALINDO ST OAKLAND 94601
27-839-46,2312 FRUITVALE AVE OAKLAND 94601
27-839-24-2,3221 GALINDO ST OAKLAND 94601
28-964-3-1,3851 MIDVALE AVE OAKLAND 94602
28-959-17,3824 MIDVALE AVE OAKLAND 94602
28-959-21,3846 MIDVALE AVE OAKLAND 94602
28-956-18,3492 MIDVALE AVE OAKLAND 94602
28-956-19,3500 MIDVALE AVE OAKLAND 94602
28-956-16,3482 MIDVALE AVE OAKLAND 94602
28-956-21,3512 MIDVALE AVE OAKLAND 94602
28-955-9,3320 DELAWARE ST OAKLAND 94602
28-955-8,3328 DELAWARE ST OAKLAND 94602
28-955-10,3312 DELAWARE ST OAKLAND 94602
28-955-11,3304 DELAWARE ST OAKLAND 94602
28-955-7-2,3404 DELAWARE ST OAKLAND 94602
28-955-13,3401 DAKOTA ST OAKLAND 94602
28-951-41,3328 SCHOOL ST OAKLAND 94602
28-951-10,3125 35TH AVE OAKLAND 94619
28-951-44,3308 SCHOOL ST OAKLAND 94602
28-950-23,3354 SUTER ST OAKLAND 94602
28-950-8,3339 ARKANSAS ST OAKLAND 94602
28-947-20-1,3268 DELAWARE ST OAKLAND 94602
28-947-19-3,3278 DELAWARE ST OAKLAND 94602
28-947-19-2,3282 DELAWARE ST OAKLAND 94602
28-947-26-2,3214 DELAWARE ST OAKLAND 94602
28-947-6,3217 DAKOTA ST OAKLAND 94602
28-947-14-2,3269 DAKOTA ST OAKLAND 94602
28-946-5,3217 GEORGIA ST OAKLAND 94602
28-946-6,3223 GEORGIA ST OAKLAND 94602
28-946-16,3479 MIDVALE AVE OAKLAND 94602
28-946-4,3209 GEORGIA ST OAKLAND 94602
28-945-24,3221 MACARTHUR BLVD OAKLAND 94602
28-945-8,3331 MACARTHUR BLVD OAKLAND 94602
28-944-14,3335 FLORIDA ST OAKLAND 94602
28-944-23,3628 LAUREL AVE OAKLAND 94602
28-943-41,3301 KANSAS ST OAKLAND 94602
28-942-26,3210 KANSAS ST OAKLAND 94602
28-942-18,3258 KANSAS ST OAKLAND 94602
28-942-17,3264 KANSAS ST OAKLAND 94602
28-941-9-2,3040 KANSAS ST OAKLAND 94602
28-941-24,3053 MADELINE ST OAKLAND 94602
28-939-23,3059 FLORIDA ST OAKLAND 94602
28-939-18,3019 FLORIDA ST OAKLAND 94602
28-939-7-1,3058 MACARTHUR BLVD OAKLAND 94602
28-939-22-2,3049 FLORIDA ST OAKLAND 94602
28-939-2,3629 LAUREL AVE OAKLAND 94602
28-938-7,3054 GEORGIA ST OAKLAND 94602
28-937-10,3038 DAKOTA ST OAKLAND 94602
28-937-11,3032 DAKOTA ST OAKLAND 94602
28-937-12,3026 DAKOTA ST OAKLAND 94602
28-936-17-3,3007 DAKOTA ST OAKLAND 94602
28-936-11-1,3024 DELAWARE ST OAKLAND 94602
28-932-13,3298 SCHOOL ST OAKLAND 94602
28-930-10-2,3132 SCHOOL ST OAKLAND 94602
28-930-10-1,3207 CURRAN AVE OAKLAND 94602
28-929-12,3032 SCHOOL ST OAKLAND 94602
28-921-12,3401 MAPLE AVE OAKLAND 94602
28-920-10,2846 MONTANA ST OAKLAND 94602
28-920-4,2884 MONTANA ST OAKLAND 94602
28-920-20,2803 DELAWARE ST OAKLAND 94602
28-920-18,3416 COOLIDGE AVE OAKLAND 94602
28-918-35,2833 GEORGIA ST OAKLAND 94602
28-918-8,2939 GEORGIA ST OAKLAND 94602
28-918-38,2849 GEORGIA ST OAKLAND 94602
28-916-37,2882 GEORGIA ST OAKLAND 94602
28-916-36,2886 GEORGIA ST OAKLAND 94602
28-916-30,2853 MACARTHUR BLVD OAKLAND 94602
28-916-5,2978 GEORGIA ST OAKLAND 94602
28-915-21,3456 RHODA AVE OAKLAND 94602
28-914-9,3443 RHODA AVE OAKLAND 94602
28-914-23,3440 LAGUNA AVE OAKLAND 94602
28-912-13,3303 COOLIDGE AVE OAKLAND 94602
28-911-13,3309 LAGUNA WAY OAKLAND 94602
28-910-20,3402 WILSON AVE OAKLAND 94602
28-909-28,3468 BOSTON AVE OAKLAND 94602
28-909-8,3453 WILSON AVE OAKLAND 94602
28-907-39,3432 CHAMPION ST OAKLAND 94602
28-907-40,2409 PALMETTO ST OAKLAND 94602
28-907-15,3412 CHAMPION ST OAKLAND 94602
29-998-1,2400 DELMER ST OAKLAND 94602
29-995-15,2527 HEARST AVE OAKLAND 94602
29-995-2,3727 LAGUNA AVE OAKLAND 94602
29-993-38,2435 DAMUTH ST OAKLAND 94602
29-993-6-4,2439 DAMUTH ST OAKLAND 94602
29-990-39,2620 MACARTHUR BLVD OAKLAND 94602
29-990-33,3525 RHODA AVE OAKLAND 94602
29-987-18-2,2626 MADELINE ST OAKLAND 94602
29-979-5,2968 MADELINE ST OAKLAND 94602
29-977-31,3651 MAPLE AVE OAKLAND 94602
29-1081-20,2948 CARLSEN ST OAKLAND 94602
29-1073-14-1,4172 MIDVALE AVE OAKLAND 94602
29-1072-34-7,3315 VICTOR AVE OAKLAND 94602
29-1070-42-3,3368 WISCONSIN ST OAKLAND 94602
29-1002-10-2,2414 POTOMAC ST OAKLAND 94602
29A-1330-4-4,1301 LEIMERT BLVD OAKLAND 94602
29A-1326-6,4226 OAKMORE RD OAKLAND 94602
29A-1326-7,4236 OAKMORE RD OAKLAND 94602
29A-1321-25,3937 LYMAN RD OAKLAND 94602
29A-1317-6,1531 LEIMERT BLVD OAKLAND 94602
29A-1317-2-1,1782 LEIMERT PL OAKLAND 94602
29A-1310-31-2,4110 FRUITVALE AVE OAKLAND 94602
29A-1310-43,4200 FRUITVALE AVE OAKLAND 94602
29A-1308-36,3863 WHITTLE AVE OAKLAND 94602
29A-1307-3,4093 LINCOLN AVE OAKLAND 94602
29A-1307-13,4059 LINCOLN AVE OAKLAND 94602
29A-1307-6,4085 LINCOLN AVE OAKLAND 94602
29A-1307-12,4065 LINCOLN AVE OAKLAND 94602
29A-1307-16-1,4026 WHITTLE AVE OAKLAND 94602
29A-1306-3,4039 LINCOLN AVE OAKLAND 94602
29A-1306-21,3942 WHITTLE AVE OAKLAND 94602
29A-1306-1-2,4053 LINCOLN AVE OAKLAND 94602
29A-1306-20,3932 WHITTLE AVE OAKLAND 94602
29A-1305-37,3730 FRUITVALE AVE OAKLAND 94602
29A-1305-44-2,3768 FRUITVALE AVE OAKLAND 94602
29A-1305-36,3724 FRUITVALE AVE OAKLAND 94602
29A-1305-3,2367 WILBUR ST OAKLAND 94602
29A-1304-20,3539 MAY CT OAKLAND 94602
29A-1304-1,3575 LINCOLN AVE OAKLAND 94602
29A-1304-5,3541 LINCOLN AVE OAKLAND 94602
29A-1304-21,3533 MAY CT OAKLAND 94602
29A-1304-22,3523 MAY CT OAKLAND 94602
29A-1303-30,2021 DAMUTH ST OAKLAND 94602
29A-1303-40,2143 DAMUTH ST OAKLAND 94602
29A-1303-25,3616 FRUITVALE AVE OAKLAND 94602
29A-1302-7,3615 FRUITVALE AVE OAKLAND 94602
29A-1302-41,3644 DIMOND AVE OAKLAND 94602
3-9-3,864 MEAD AVE OAKLAND 94607
3-9-1,873 MILTON ST OAKLAND 94607
3-79-41,1420 MARKET ST OAKLAND 94607
3-79-46, 15TH ST OAKLAND 94607
3-79-52,1520 MARKET ST OAKLAND 94607
3-79-45,809 15TH ST OAKLAND 94607
3-79-36,814 14TH ST OAKLAND 94607
3-79-35,810 14TH ST OAKLAND 94607
3-79-53,1530 MARKET ST OAKLAND 94607
3-79-32, WEST ST OAKLAND 94607
3-79-50,1500 MARKET ST OAKLAND 94607
3-79-44,819 15TH ST OAKLAND 94607
3-79-43,823 15TH ST OAKLAND 94607
3-79-49,836 15TH ST OAKLAND 94607
3-79-37,816 14TH ST OAKLAND 94607
3-79-42,1424 MARKET ST OAKLAND 94607
3-79-51,1510 MARKET ST OAKLAND 94607
3-79-48,816 15TH ST OAKLAND 94607
3-79-47,812 15TH ST OAKLAND 94607
3-79-34,1407 WEST ST OAKLAND 94612
3-79-56,843 16TH ST OAKLAND 94607
3-79-18-1,1525 WEST ST OAKLAND 94612
3-79-55,1550 MARKET ST OAKLAND 94607
3-79-54,1540 MARKET ST OAKLAND 94607
3-79-40,1416 MARKET ST OAKLAND 94607
3-79-39,1412 MARKET ST OAKLAND 94607
3-79-38,1408 MARKET ST OAKLAND 94607
3-79-33,1409 WEST ST OAKLAND 94612
3-79-20-1,1519 WEST ST OAKLAND 94612
3-77-33,1418 WEST ST OAKLAND 94612
3-77-14,772 15TH ST OAKLAND 94612
3-7-7,828 MEAD AVE OAKLAND 94607
3-7-19,841 MILTON ST OAKLAND 94607
3-7-12,848 MEAD AVE OAKLAND 94607
3-55-18,777 17TH ST OAKLAND 94612
3-55-27,776 16TH ST OAKLAND 94612
3-55-17,783 17TH ST OAKLAND 94612
3-55-28,784 16TH ST OAKLAND 94612
3-55-31,1624 WEST ST OAKLAND 94612
3-5-8,836 MILTON ST OAKLAND 94607
3-5-22,881 27TH ST OAKLAND 94607
3-5-18,2526 MARKET ST OAKLAND 94607
3-49-9,841 19TH ST OAKLAND 94607
3-49-13,825 19TH ST OAKLAND 94607
3-49-12,829 19TH ST OAKLAND 94607
3-49-8,845 19TH ST OAKLAND 94607
3-47-22-3,755 19TH ST OAKLAND 94612
3-47-20-1,769 19TH ST OAKLAND 94612
3-47-10-2,774 19TH ST OAKLAND 94612
3-47-26,760 18TH ST OAKLAND 94612
3-43-34,1812 CASTRO ST OAKLAND 94612
3-43-22,671 19TH ST OAKLAND 94612
3-43-17,1912 CASTRO ST OAKLAND 94612
3-35-23,778 20TH ST OAKLAND 94612
3-35-13,775 21ST ST OAKLAND 94612
3-35-22,772 20TH ST OAKLAND 94612
3-35-24,780 20TH ST OAKLAND 94612
3-33-34,2014 CURTIS ST OAKLAND 94607
3-33-7,2015 WEST ST OAKLAND 94612
3-33-31,1927 WEST ST OAKLAND 94612
3-33-23,1915 WEST ST OAKLAND 94612
3-33-25,820 19TH ST OAKLAND 94607
3-31-7,2027 CURTIS ST OAKLAND 94607
3-31-22,867 20TH ST OAKLAND 94607
3-29-17,875 22ND ST OAKLAND 94607
3-29-3,871 W GRAND AVE OAKLAND 94607
3-29-24,2111 CURTIS ST OAKLAND 94607
3-29-21,2127 CURTIS ST OAKLAND 94607
3-29-26,860 21ST ST OAKLAND 94607
3-29-13,870 22ND ST OAKLAND 94607
3-27-21,827 22ND ST OAKLAND 94607
3-27-24,811 22ND ST OAKLAND 94607
3-19-13,845 ISABELLA ST OAKLAND 94607
3-17-17,881 ATHENS AVE OAKLAND 94607
3-17-8,886 ISABELLA ST OAKLAND 94607
3-15-24,845 ATHENS AVE OAKLAND 94607
3-15-25,839 ATHENS AVE OAKLAND 94607
3-13-21,851 MEAD AVE OAKLAND 94607
3-13-20,853 MEAD AVE OAKLAND 94607
3-13-25,837 MEAD AVE OAKLAND 94607
3-11-22,877 MEAD AVE OAKLAND 94607
3-11-6,858 ATHENS AVE OAKLAND 94607
30-1982-108,4454 MACARTHUR BLVD OAKLAND 94619
30-1982-18,3658 HIGH ST OAKLAND 94619
30-1981-138,4215 MASTERSON ST OAKLAND 94619
30-1981-142,4239 MASTERSON ST OAKLAND 94619
30-1981-127,3520 MAYBELLE AVE OAKLAND 94619
30-1981-18,3475 39TH AVE OAKLAND 94619
30-1981-19,3471 39TH AVE OAKLAND 94619
30-1981-33,3454 39TH AVE OAKLAND 94619
30-1981-146,4265 MASTERSON ST OAKLAND 94619
30-1981-110,4171 MASTERSON ST OAKLAND 94619
30-1981-144,4251 MASTERSON ST OAKLAND 94619
30-1981-23,3912 QUIGLEY ST OAKLAND 94619
30-1981-22,3920 QUIGLEY ST OAKLAND 94619
30-1980-93,3835 QUIGLEY ST OAKLAND 94619
30-1980-95,3429 38TH AVE OAKLAND 94619
30-1980-91,3821 QUIGLEY ST OAKLAND 94619
30-1980-94,3437 38TH AVE OAKLAND 94619
30-1980-149,3848 REDDING ST OAKLAND 94619
30-1980-45,3630 QUIGLEY ST OAKLAND 94619
30-1980-158,3800 REDDING ST OAKLAND 94619
30-1980-29,3539 REDDING ST OAKLAND 94619
30-1980-50,3550 QUIGLEY ST OAKLAND 94619
30-1980-15,3425 LOMA VISTA AVE OAKLAND 94619
30-1980-13,3629 QUIGLEY ST OAKLAND 94619
30-1980-153,3828 REDDING ST OAKLAND 94619
30-1980-115,3475 38TH AVE OAKLAND 94619
30-1976-10,4616 MACARTHUR BLVD OAKLAND 94619
30-1976-22,3674 GREEN ACRE RD OAKLAND 94619
30-1976-11,4608 MACARTHUR BLVD OAKLAND 94619
30-1976-12,4600 MACARTHUR BLVD OAKLAND 94619
30-1975-27,4606 TULIP AVE OAKLAND 94619
30-1943-8-1,4102 TOMPKINS AVE OAKLAND 94619
30-1939-20,3859 HIGH ST OAKLAND 94619
30-1935-24,3651 HIGH ST OAKLAND 94619
30-1929-16-3,3875 MAYBELLE AVE OAKLAND 94619
30-1929-10-2,4176 MASTERSON ST OAKLAND 94619
30-1927-24-5,4114 39TH AVE OAKLAND 94619
30-1925-12,4128 MASTERSON ST OAKLAND 94619
30-1925-5,3732 39TH AVE OAKLAND 94619
30-1920-54,3740 38TH AVE OAKLAND 94619
30-1920-40-1,3799 39TH AVE OAKLAND 94619
30-1920-16,4026 MASTERSON ST OAKLAND 94619
30-1918-32-1,3770 PATTERSON AVE OAKLAND 94619
30-1917-19,3618 PATTERSON AVE OAKLAND 94619
30-1912-4,3825 KANSAS ST OAKLAND 94619
30-1912-1,3801 KANSAS ST OAKLAND 94619
30-1907-18,3610 LOMA VISTA AVE OAKLAND 94619
30-1907-24,3644 LOMA VISTA AVE OAKLAND 94619
30-1905-16,3861 LOMA VISTA AVE OAKLAND 94619
30-1903-8,3627 LOMA VISTA AVE OAKLAND 94619
30-1903-10,3615 LOMA VISTA AVE OAKLAND 94619
30-1903-19,3630 MAGEE AVE OAKLAND 94619
30-1900-29,3932 35TH AVE OAKLAND 94619
30-1900-32,3952 35TH AVE OAKLAND 94619
30-1875-30,3545 JORDAN RD OAKLAND 94619
32-2116-19,3501 HARPER ST OAKLAND 94601
32-2116-4,2005 CROSBY AVE OAKLAND 94601
32-2116-31,2002 35TH AVE OAKLAND 94601
32-2116-8,1935 CROSBY AVE OAKLAND 94601
32-2116-18,1942 35TH AVE OAKLAND 94601
32-2116-6,1947 CROSBY AVE OAKLAND 94601
32-2116-22,3531 HARPER ST OAKLAND 94601
32-2116-25,2031 CROSBY AVE OAKLAND 94601
32-2116-7,1941 CROSBY AVE OAKLAND 94601
32-2115-25-2,2000 CROSBY AVE OAKLAND 94601
32-2115-44-1,1936 CROSBY AVE OAKLAND 94601
32-2115-33,1937 36TH AVE OAKLAND 94601
32-2114-14,3571 GALINDO ST OAKLAND 94601
32-2112-34,3588 GALINDO ST OAKLAND 94601
32-2111-26,3572 GRAY ST OAKLAND 94601
32-2111-8,3526 GRAY ST OAKLAND 94601
32-2111-4-1,3507 CUSTER ST OAKLAND 94601
32-2111-1-1,3516 GRAY ST OAKLAND 94601
32-2110-12-2,3567 DAVIS ST OAKLAND 94601
32-2110-12-1,3561 DAVIS ST OAKLAND 94601
32-2110-9,3531 DAVIS ST OAKLAND 94601
32-2109-6,3523 MEADOW ST OAKLAND 94601
32-2109-22-2,3556 DAVIS ST OAKLAND 94601
32-2109-11,3553 MEADOW ST OAKLAND 94601
32-2109-1-2,2310 35TH AVE OAKLAND 94601
32-2108-24-2,3540 MEADOW ST OAKLAND 94601
32-2108-1,3501 LYON AVE OAKLAND 94601
32-2107-9-1,3829 BROOKDALE AVE OAKLAND 94619
32-2107-8-2,3825 BROOKDALE AVE OAKLAND 94619
32-2106-8-1,3907 NEVIL ST OAKLAND 94601
32-2105-40-2,3822 AGUA VISTA ST OAKLAND 94601
32-2104-29,4020 SANTA RITA ST OAKLAND 94601
32-2104-10,3845 AGUA VISTA ST OAKLAND 94601
32-2101-6,3541 BROOKDALE AVE OAKLAND 94619
32-2101-11-1,3577 BROOKDALE AVE OAKLAND 94619
32-2101-34,2540 35TH AVE OAKLAND 94601
32-2100-7,2215 SANTA RITA ST OAKLAND 94601
32-2100-57,2436 HARRINGTON AVE OAKLAND 94601
32-2100-38,3641 LYON AVE OAKLAND 94601
32-2100-10,2185 SANTA RITA ST OAKLAND 94601
32-2100-51,2406 HARRINGTON AVE OAKLAND 94601
32-2097-34,2248 38TH AVE OAKLAND 94601
32-2097-32,2236 38TH AVE OAKLAND 94601
32-2097-33,2242 38TH AVE OAKLAND 94601
32-2091-4,2033 38TH AVE OAKLAND 94601
32-2091-17,3742 SAN JUAN ST OAKLAND 94601
32-2090-5,1976 38TH AVE OAKLAND 94601
32-2090-1,1954 38TH AVE OAKLAND 94601
32-2090-9,3825 MERA ST OAKLAND 94601
32-2089-9,4026 SAN JUAN ST OAKLAND 94601
32-2088-1,1922 40TH AVE OAKLAND 94601
32-2084-2,3589 GALINDO ST OAKLAND 94601
32-2084-28,3586 HARPER ST OAKLAND 94601
32-2083-5,2049 HIGH ST OAKLAND 94601
32-2083-20,1933 COURTLAND AVE OAKLAND 94601
32-2083-10,2023 HIGH ST OAKLAND 94601
32-2083-19,1937 COURTLAND AVE OAKLAND 94601
32-2082-14,2123 HIGH ST OAKLAND 94601
32-2082-18,2109 HIGH ST OAKLAND 94601
32-2082-58,2212 42ND AVE OAKLAND 94601
32-2081-21,4130 CARRINGTON ST OAKLAND 94601
32-2081-13,2127 42ND AVE OAKLAND 94601
32-2080-15,4100 MERA ST OAKLAND 94601
32-2079-1,1966 41ST AVE OAKLAND 94601
32-2079-6,4137 MERA ST OAKLAND 94601
32-2078-15,1901 41ST AVE OAKLAND 94601
32-2077-10,2049 41ST AVE OAKLAND 94601
32-2075-21,2317 HIGH ST OAKLAND 94601
32-2075-5,4051 AGUA VISTA ST OAKLAND 94601
32-2067-12,2629 ABBEY ST OAKLAND 94619
32-2067-9-2,2645 ABBEY ST OAKLAND 94619
32-2067-19,2718 OCTAVIA ST OAKLAND 94619
32-2066-8,2711 SHORT ST OAKLAND 94619
32-2066-9-2,2701 SHORT ST OAKLAND 94619
32-2066-1,2728 ABBEY ST OAKLAND 94619
32-2066-2,3659 ALLENDALE AVE OAKLAND 94619
32-2065-12,2627 VIOLA ST OAKLAND 94619
32-2064-17-1,3748 BROOKDALE AVE OAKLAND 94619
32-2064-17-2,3754 BROOKDALE AVE OAKLAND 94619
32-2064-18,2616 VIOLA ST OAKLAND 94619
32-2064-8,2633 38TH AVE OAKLAND 94619
32-2064-19-1,2622 VIOLA ST OAKLAND 94619
32-2064-7,2637 38TH AVE OAKLAND 94619
32-2063-21-1,2622 38TH AVE OAKLAND 94619
32-2063-22-1,2628 38TH AVE OAKLAND 94619
32-2063-2,3819 ALLENDALE AVE OAKLAND 94619
32-2063-13-2,3900 BROOKDALE AVE OAKLAND 94619
32-2063-16,3822 BROOKDALE AVE OAKLAND 94619
32-2063-22-3,2632 38TH AVE OAKLAND 94619
32-2058-19,2633 HIGH ST OAKLAND 94619
32-2058-31-3,4115 WALNUT ST OAKLAND 94619
32-2058-35,3920 WALNUT ST OAKLAND 94619
32-2058-13,3920 BROOKDALE AVE OAKLAND 94619
32-2057-1,4133 PENNIMAN AVE OAKLAND 94619
32-2055-4,4031 PENNIMAN AVE OAKLAND 94619
32-2054-30,3816 ALLENDALE AVE OAKLAND 94619
32-2054-19,2824 38TH AVE OAKLAND 94619
32-2054-18-2,2818 38TH AVE OAKLAND 94619
32-2054-18-1,2814 38TH AVE OAKLAND 94619
32-2054-5,2817 MINNA AVE OAKLAND 94619
32-2053-4,3827 PENNIMAN AVE OAKLAND 94619
32-2052-4,2871 38TH AVE OAKLAND 94619
32-2051-17,3710 ALLENDALE AVE OAKLAND 94619
32-2051-6,2923 VIOLA ST OAKLAND 94619
32-2050-15,2805 SHORT ST OAKLAND 94619
32-2049-12-1,2835 ABBEY ST OAKLAND 94619
32-2049-34,2945 ABBEY ST OAKLAND 94619
32-2048-15,2831 OCTAVIA ST OAKLAND 94619
32-2048-4,3529 PENNIMAN AVE OAKLAND 94619
32-2048-8,2929 OCTAVIA ST OAKLAND 94619
32-2047-2,2141 COURTLAND AVE OAKLAND 94601
32-2046-20,2271 COURTLAND AVE OAKLAND 94601
32-2046-4,4525 CONGRESS AVE OAKLAND 94601
32-2046-25,4426 SAN CARLOS AVE OAKLAND 94601
32-2045-3-3,4517 FAIRFAX AVE OAKLAND 94601
32-2044-5,2522 HIGH ST OAKLAND 94601
32-2043-5,4331 BROOKDALE AVE OAKLAND 94619
32-2041-1,2714 HIGH ST OAKLAND 94619
32-2032-121,4118 PENNIMAN AVE OAKLAND 94619
32-2032-142,3211 COURTLAND AVE OAKLAND 94619
32-2032-74,4178 CULVER ST OAKLAND 94619
32-2032-148,3139 COURTLAND AVE OAKLAND 94619
32-2032-137,3241 COURTLAND AVE OAKLAND 94619
32-2032-141,3217 COURTLAND AVE OAKLAND 94619
32-2032-143,3207 COURTLAND AVE OAKLAND 94619
32-2031-107,3228 LIESE AVE OAKLAND 94619
32-2031-92,3133 MINNA AVE OAKLAND 94619
32-2031-124,3912 PENNIMAN AVE OAKLAND 94619
32-2031-101,3934 ANGELO AVE OAKLAND 94619
32-2031-31,4033 FULLINGTON ST OAKLAND 94619
32-2031-174,3242 LIESE AVE OAKLAND 94619
32-2031-75,4001 SUTER ST OAKLAND 94619
32-2031-157,3012 MINNA AVE OAKLAND 94619
32-2031-149,3021 EASTMAN AVE OAKLAND 94619
32-2030-4,3038 35TH AVE OAKLAND 94619
32-2030-61,3214 35TH AVE OAKLAND 94619
32-2030-131,3232 35TH AVE OAKLAND 94619
32-2030-179,3770 SUTER ST OAKLAND 94619
32-2030-116,3652 PENNIMAN AVE OAKLAND 94619
32-2030-209,3206 LORENZO AVE OAKLAND 94619
32-2030-148,3324 OCTAVIA ST OAKLAND 94619
32-2030-146,3600 SUTER ST OAKLAND 94619
32-2030-154,3610 SUTER ST OAKLAND 94619
32-2030-145,3506 SUTER ST OAKLAND 94619
32-2030-194,3202 STAR AVE OAKLAND 94619
32-2030-144,3510 SUTER ST OAKLAND 94619
32-2030-59,3202 35TH AVE OAKLAND 94619
32-2030-104,3767 ANGELO AVE OAKLAND 94619
32-2030-188,3315 38TH AVE OAKLAND 94619
32-2030-111,3764 PENNIMAN AVE OAKLAND 94619
32-2030-175,3317 OVER ST OAKLAND 94619
32-2030-222,3538 HAGEMAN AVE OAKLAND 94619
